Symbol,Company_Name,StartDate,EndDate,AdjEndDate,Total_Return,Price,MarketCap,EnterpriseValue,Sales,EBIT,OCF,FCF,Capex,EBIT_ROIC,OCF_ROIC,FCF_ROIC,Sales_Capital,CurrentAssets,Cash,AccountsPayable,NetFixedAssets,TangibleCapital,ROA,ROE,EBITMargin,NetMargin,NetIncome,TotalAssets,ShareHoldersEquity,NetEquityChange,BuyBackYield,EBIT_EV,OCF_EV,FCF_EV,EBIT1year,EBITGrowth1year,EBIT3year,EBITGrowth3year,EBIT5year,EBITGrowth5year,Sales1year,SalesGrowth1year,Sales3year,SalesGrowth3year,Sales5year,SalesGrowth5year,OCF1year,OCFGrowth1year,OCF3year,OCFGrowth3year,OCF5year,OCFGrowth5year,SharesOutstanding,SharesOutstanding1year,NetRepurchase1year,DividendsPerShare,DividendYield,ShareholderYield1,ShareholderYield2,Sector,Cash,Investments,Cash+LT,ST_Debt,LT_Debt,Net_Cash,R_D
MSBI-US,"Midland States Bancorp, Inc.",12/31/2020,12/31/2020,12/31/2020,0,17.87,403.91284,927.51685,312.289,#N/A,60.569,57.126,3.443,#N/A,#N/A,#N/A,#N/A,491.54275,#N/A,#N/A,99.315,#N/A,0.004144218,0.041758811,#N/A,0.085196725,26.606,6420.0295,637.135,32.03,0.079299286,#N/A,0.065302318,0.061590256,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,325.935,-0.041867243,211.81,0.474382701,157.62,0.981277757,99.365,-0.390439289,12.686,3.7744758,#N/A,#N/A,22.602844,24.338748,0.076800247,1.045,0.058477896,0.135278143,0.137777182,#N/A,#N/A,81.777,#N/A,124.5385,794.519,#N/A,#N/A
GCI-US,"Gannett Co., Inc.",12/31/2020,12/31/2020,12/31/2020,0,3.36,457.9872,2220.8982,3229.495,96.795,1.285,-34.356,35.641,0.07662858,0.001017281,-0.027198218,2.556657016,695.268,186.2945,298.511,1052.7085,1263.171,-0.176471092,-0.936141887,0.029972178,-0.199224027,-643.393,3645.88325,687.2815,0.282,0.000615738,0.043583718,0.000578595,-0.015469417,65.708,0.473108297,69.734,0.388060344,66.773,0.449612867,1584.674,1.037955441,1281.157,1.520764434,1048.949,2.078791247,136.106,-0.990558829,111.817,-0.988508009,122.293,-0.989492448,136.30572,60.481117,-0.556283353,#N/A,#N/A,#N/A,#N/A,Communication Services,186.2945,22.29875,208.59325,47.99475,1921.6735,-1761.075,#N/A
GOSS-US,"Gossamer Bio, Inc.",12/31/2020,12/31/2020,12/31/2020,0,9.67,700.8421,328.48212,0,-209.982,-180.362,-182.143,1.781,-8.815920398,-7.572349224,-7.647123035,0,484.84025,475.934,1.16125,16.0735,23.8185,-0.46520164,-0.6434018,#DIV/0!,#DIV/0!,-233.454,501.834,362.84325,-118.913,-0.169671599,-0.639249406,-0.54907707,-0.554498979,-168.159,0.248711041,#N/A,#N/A,#N/A,#N/A,0,#DIV/0!,#N/A,#N/A,#N/A,#N/A,-125.717,0.434666752,#N/A,#N/A,#N/A,#N/A,72.475912,60.984958,-0.158548595,0,0,-0.158548595,-0.169671599,#N/A,475.934,0,475.934,2.89125,107.63175,365.411,159.017
FLDM-US,Fluidigm Corporation,12/31/2020,12/31/2020,12/31/2020,0,6,444.69,467.755,125.976,-42.87,-17.584,-20.094,2.51,-0.633510909,-0.259847349,-0.296938843,1.861608825,94.9105,56.52625,9.07625,38.3625,67.6705,-0.164359903,-0.328934115,-0.340302915,-0.378476853,-47.679,290.089,144.95,-21.764,-0.04894196,-0.091650544,-0.037592329,-0.042958386,-53.776,-0.202804225,-67.322,-0.363209649,-50.282,-0.147408615,117.128,0.075541288,99.276,0.268947178,117.48,0.072318693,-33.319,-0.472253069,-35.48,-0.504396843,-33.854,-0.480593135,74.115,69.55,-0.06159347,0,0,-0.06159347,-0.04894196,#N/A,56.52625,1,57.52625,1.97125,84.38875,-28.83375,33.11
NAT-US,Nordic American Tankers Limited,12/31/2020,12/31/2020,12/31/2020,0,2.95,443.861,707.86096,369.598,125.003,132.11,125.301,6.809,0.133376048,0.140959095,0.133694009,0.394354701,142.973,85.46925,4.8305,884.549,937.22225,0.08885647,0.148234021,0.33821341,0.247363352,91.425,1028.9065,616.76125,-34.287,-0.077247156,0.17659259,0.186632697,0.177013576,19.178,5.518041506,-11.116,-12.24532206,97.018,0.288451628,202.887,0.821693849,185.929,0.987844822,426.471,-0.133357251,55.724,1.370791759,40.554,2.2576318,167.042,-0.209121059,150.461345,141.947666,-0.056583829,0.43,0.145762712,0.089178883,0.068515556,#N/A,85.46925,0,85.46925,33.496,340.39575,-288.4225,#N/A
HCCI-US,"Heritage-Crystal Clean, Inc.",12/31/2020,12/31/2020,12/31/2020,0,21.07,490.83832,550.8903,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,141.172,55.266,31.8,267.3295,321.4355,#N/A,#N/A,#N/A,#N/A,#N/A,466.26825,267.472,#N/A,#N/A,#N/A,#N/A,#N/A,22.297,#N/A,21.567,#N/A,-7.618,#N/A,432.671,#N/A,356.915,#N/A,366.752,#N/A,43.395,#N/A,46.119,#N/A,20.393,#N/A,#N/A,23.185567,#N/A,0,0,#N/A,#N/A,#N/A,55.266,0,55.266,21.4915,94.63825,-60.86375,#N/A
PGC-US,Peapack-Gladstone Financial Corporation,12/31/2020,12/31/2020,12/31/2020,0,22.76,430.73193,827.001,235.647006,#N/A,48.98,45.866,3.114,#N/A,#N/A,#N/A,#N/A,586.2595,#N/A,15.088,37.24225,#N/A,0.006088504,0.069716368,#N/A,0.150203479,35.395,5813.41475,507.7,10.246,0.023787417,#N/A,0.059226047,0.055460634,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,228.326994,0.032059337,164.252,0.434667499,115.944,1.032420876,76.024,-0.35572977,52.419,-0.065605983,28.829,0.698983662,18.924953,18.999241,0.003925399,0.2,0.008787346,0.012712746,0.032574763,#N/A,#N/A,612.57625,#N/A,171.55475,368.84825,#N/A,#N/A
BLX-US,"Banco Latinoamericano de Comercio Exterior, S.A. Class E",12/31/2020,12/31/2020,12/31/2020,0,15.83,626.90405,2681.94,218.829,#N/A,76.749,75.527,1.222,#N/A,#N/A,#N/A,#N/A,1596.3145,#N/A,2.943,17.64775,#N/A,0.010358597,0.06853916,#N/A,0.319646848,69.948,6752.652,1020.55525,0,0,#N/A,0.028616971,0.028161331,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,302.425,-0.276418947,248.444,-0.119201913,246.925,-0.113783538,65.296,0.17540125,104.715,-0.267067755,91.107,-0.157594916,39.602277,39.538551,-0.00160915,1.27,0.080227416,0.078618266,0.080227416,#N/A,#N/A,10.93975,#N/A,1283.0805,1488.16225,#N/A,#N/A
DRRX-US,DURECT Corporation,12/31/2020,12/31/2020,12/31/2020,0,2.07,420.57224,398.18524,41.987,-7.689,-27.176,-27.429,0.253,-0.617478769,-2.182416832,-2.202734446,3.37184043,62.4505,54.203,1.8275,6.03225,12.45225,-0.121071335,-0.33982255,-0.183128111,-0.218472384,-9.173,75.76525,26.9935,-19.903,-0.047323618,-0.019310108,-0.068249642,-0.068885024,-22.083,-0.651813612,-19.069,-0.596780114,-20.69,-0.628371194,22.506,0.865591398,33.149,0.266614378,18.226,1.30368704,0.116,-235.2758621,-1.274,20.33124019,-17.232,0.577065924,203.175,192.243,-0.053805832,0,0,-0.053805832,-0.047323618,#N/A,54.203,0.4,54.603,2.05325,24.4785,28.07125,30.866
WINA-US,Winmark Corporation,12/31/2020,12/31/2020,12/31/2020,0,185.8,694.0442,716.75757,67.1491,40.2204,44.3514,40.0832,4.2682,2.062441831,2.27427332,2.055406421,3.443305207,30.5807,15.80815,1.297625,6.026425,19.50135,0.638320499,-2.695762035,0.598971542,0.449632236,30.1924,47.29975,-11.19995,33.9901,0.04897397,0.056114371,0.061877826,0.055922953,42.3677,-0.050682477,38.6229,0.041361472,36.7546,0.09429568,72.4881,-0.073653469,69.3071,-0.031136781,68.6831,-0.022334461,45.3863,-0.022802035,24.9643,0.776592975,20.7209,1.140418611,3.735437,3.822978,0.023435277,0.8,0.004305705,0.027740982,0.053279675,#N/A,15.80815,0,15.80815,6.60215,36.876775,-27.670775,#N/A
CNXN-US,"PC Connection, Inc.",12/31/2020,12/31/2020,12/31/2020,0,47.29,1236.2552,1142.7722,2631.231,82.936,42.98,28.334,14.646,0.164519241,0.085258958,0.056205847,5.219544297,790.21275,118.84425,246.4315,79.17425,504.11125,0.064371448,0.100739373,0.031519848,0.023348387,61.435,954.38275,609.841,9.157,0.007407047,0.072574394,0.037610295,0.024794093,110.356,-0.248468593,77.65,0.068074694,75.752,0.09483578,2812.927,-0.064593216,2885.164,-0.088013368,2520.415,0.043967363,45.608,-0.05762147,22.165,0.939093165,31.82,0.350722816,26.142,26.317,0.006694209,0,0,0.006694209,0.007407047,Information Technology,118.84425,0,118.84425,4.0915,11.2565,103.49625,#N/A
BDTX-US,"Black Diamond Therapeutics, Inc.",12/31/2020,12/31/2020,12/31/2020,0,32.05,1152.6284,828.24243,0,-56.731,-43.582,-43.592,0.01,-15.8643736,-12.18736018,-12.1901566,0,265.6185,262.3545,2.18475,2.49675,3.576,-0.179141221,-0.222784489,#DIV/0!,#DIV/0!,-54.503,304.246,244.6445,-297.609,-0.258200301,-0.068495646,-0.052619859,-0.052631933,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#DIV/0!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.963447,35.910705,-0.001466545,#N/A,#N/A,#N/A,#N/A,#N/A,262.3545,35.4775,297.832,0.33675,52.18675,245.3085,37.674
VRS-US,Verso Corp Class A,12/31/2020,12/31/2020,12/31/2020,0,12.02,404.92014,336.92014,1632,-70,-43,-115,72,-0.061633282,-0.037860445,-0.101254678,1.436935945,635,150,134.75,785.5,1135.75,0.08136646,0.137568916,-0.042892157,0.080269608,131,1610,952.25,27,0.066679815,-0.207764368,-0.127626683,-0.341327176,139,-1.503597122,32,-3.1875,2.734,-26.60351134,2552,-0.360501567,2468,-0.338735818,2692.357,-0.393839673,178,-1.241573034,94,-1.457446809,-273.006,-0.842494304,33.687197,34.691315,0.02980711,0.2,0.016638935,0.046446046,0.08331875,#N/A,150,2,152,3.25,5.75,143,#N/A
THFF-US,First Financial Corporation,12/31/2020,12/31/2020,12/31/2020,0,38.85,532.80927,256.60526,204.786,#N/A,63.554,60.307,3.247,#N/A,#N/A,#N/A,#N/A,301.859,#N/A,#N/A,68.88625,#N/A,0.012460154,0.089815034,#N/A,0.256213804,52.469,4210.943,584.1895,1.724,0.003235679,#N/A,0.247672242,0.235018565,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,177.555,0.153366562,148.488,0.379141749,150.342,0.362134334,50.387,0.261317403,47.544,0.336740703,52.932,0.200672561,13.714524,13.713355,-8.52E-05,1.04,0.026769627,0.026684389,0.030005306,#N/A,#N/A,15.2515,#N/A,98.36775,21.756,#N/A,#N/A
BCEI-US,Bonanza Creek Energy Inc,12/31/2020,12/31/2020,12/31/2020,0,19.33,402.72177,453.18478,235.122,5.817,173.083,56.038,117.045,0.00494576,0.147159525,0.047644919,0.199906645,117.124,7.49525,10.87975,1077.41,1176.159,0.033305658,0.04092385,0.024740348,0.170315836,40.045,1202.34825,978.52475,0,0,0.012835824,0.381925889,0.123653756,116.938,-0.950255691,-25.207,-1.230769231,-88.979,-1.065374976,299.766,-0.215648206,189.201,0.242710134,358.832,-0.344757435,212.584,-0.185813608,-24.48,-8.070383987,136.91,0.264210065,20.834028,20.634558,-0.009574241,0,0,-0.009574241,0,Energy,7.49525,5.12075,12.616,12.54875,79.595,-79.52775,#N/A
AMSWA-US,"American Software, Inc. Class A",12/31/2020,12/31/2020,12/31/2020,0,17.17,558.21045,467.76447,115.032,5.924,9.663,7.667,1.996,0.182032346,0.296924133,0.235591154,3.534696971,123.1483333,94.25166667,1.806666667,5.453666667,32.54366667,0.038136579,0.054655634,0.051498713,0.05700153,6.557,171.9346667,119.9693333,-6.567,-0.01176438,0.012664493,0.020657832,0.016390728,4.783,0.238553209,12.275,-0.517393075,12.948,-0.542477603,108.867,0.05662873,105.93,0.085924667,111.367,0.03290921,22.383,-0.568288433,16.175,-0.4025966,17.538,-0.449024974,32.510801,31.863637,-0.019906123,0.44,0.025626092,0.005719969,0.013861712,#N/A,94.25166667,0.409,94.66066667,0.771666667,1.428333333,92.46066667,16.243
CCRN-US,"Cross Country Healthcare, Inc.",12/31/2020,12/31/2020,12/31/2020,0,8.87,320.88998,399.386,835.907,9.003,30.138,25.581,4.557,0.058893948,0.197150483,0.167340451,5.468162074,182.745,5.82775,49.90575,25.8565,152.868,-0.05060998,-0.120674483,0.010770337,-0.022392443,-18.718,369.848,155.1115,0,0,0.022542102,0.075460832,0.064050818,4.935,0.824316109,29.727,-0.69714401,22.725,-0.603828383,808.035,0.034493555,867.897,-0.036859213,762.407,0.096405201,10.133,1.974242574,26.581,0.133817388,17.85,0.688403361,36.177,35.867,-0.00856898,0,0,-0.00856898,0,Health Care,5.82775,0,5.82775,7.2895,80.1855,-81.64725,#N/A
ITOS-US,"iTeos Therapeutics, Inc.",12/31/2020,12/31/2020,12/31/2020,0,33.82,1185.2137,845.2328,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,211.2333333,208.1943333,3.192,1.260666667,1.107666667,#N/A,#N/A,#N/A,#N/A,#N/A,216.7083333,83.05933333,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.044758,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,208.1943333,0.123333333,208.3176667,0,0,208.3176667,#N/A
CNR-US,Cornerstone Building Brands Inc,12/31/2020,12/31/2020,12/31/2020,0,9.28,1160.942,4397.955,4670.415,302.063,398.665,301.409,97.256,0.16848508,0.222367865,0.168120291,2.605069953,1491.46975,430.39825,213.3045,945.0505,1792.8175,-0.088873471,-0.929400281,0.064675837,-0.103563602,-483.685,5442.40025,520.427,6.428,0.005536883,0.068682604,0.090647812,0.068533898,253.311,0.192459072,113.438,1.662802588,68.573,3.404984469,4218.966,0.107004655,1770.278,1.638238175,1563.693,1.98678513,93.374,3.26955041,62.359,5.39306275,105.04,2.795363671,125.101519,125.566409,0.003716102,0,0,0.003716102,0.005536883,#N/A,430.39825,0,430.39825,96.20925,3707.1085,-3372.9195,#N/A
BDGE-US,"Bridge Bancorp, Inc.",12/31/2020,12/31/2020,12/31/2020,0,24.18,477.5269,725.3949,209.823,#N/A,40.007,34.963,5.044,#N/A,#N/A,#N/A,#N/A,413.149,#N/A,#N/A,76.971,#N/A,0.008244775,0.092327686,#N/A,0.220590688,46.285,5613.85825,501.31225,4.48,0.00938167,#N/A,0.055152028,0.048198574,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202.848,0.034385353,161.855,0.29636403,106.001,0.97944359,60.801,-0.342000954,50.15,-0.20225324,18.404,1.173820908,19.748837,19.82983,0.004101153,0.95,0.039288668,0.043389821,0.048670339,#N/A,#N/A,352.03875,#N/A,325.6525,119.8895,#N/A,#N/A
AVD-US,American Vanguard Corporation,12/31/2020,12/31/2020,12/31/2020,0,15.52,469.8841,621.9561,448.478,20.743,50.238,38.811,11.427,0.060107259,0.145575301,0.112463136,1.299560489,344.142,7.5765,60.774,69.30825,345.09975,0.015941374,0.031610994,0.04625199,0.024014556,10.77,675.6005,340.70425,0.751,0.001598266,0.033351228,0.08077419,0.06240151,31.363,-0.338615566,24.361,-0.148516071,7.28,1.849313187,469.002,-0.043761007,326.021,0.375610774,283.165,0.583804496,4.635,9.838834951,28.45,0.765834798,51.548,-0.025413207,30.276035,30.174898,-0.003340497,0.04,0.00257732,-0.000763177,0.004175586,Materials,7.5765,0,7.5765,4.7175,162.91425,-160.05525,25.011
MPAA-US,"Motorcar Parts of America, Inc.",12/31/2020,12/31/2020,12/31/2020,0,19.62,373.30164,553.29865,517.883,31.615,90.435,76.412,14.023,0.08376138,0.239600203,0.202447401,1.372089034,390.0335,28.23875,94.45725,110.10375,377.44125,0.006366967,0.017300896,0.061046607,0.009353464,4.844,760.80175,279.9855,-0.145,-0.000388426,0.057139124,0.163446992,0.138102632,16.832,0.878267586,63.605,-0.502947881,33.047,-0.043332224,506.819,0.021830279,433.842,0.19371338,345.401,0.499367402,-59.449,-2.521219869,8.899,9.162377795,-2.873,-32.4775496,19.026587,18.944886,-0.004294044,0,0,-0.004294044,-0.000388426,Consumer Discretionary,28.23875,0,28.23875,133.4825,91.7875,-197.03125,8.594
HCI-US,"HCI Group, Inc.",12/31/2020,12/31/2020,12/31/2020,0,52.3,407.60928,164.64429,267.271,#N/A,95.838,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,428.8565,#N/A,21.6815,16.986,#N/A,0.041438038,0.158096946,#N/A,0.110853778,29.628,714.99525,187.404,#N/A,#N/A,#N/A,0.582091247,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,232.24,0.150839649,253.054,0.056181685,291.161,-0.082050824,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.793677,7.883306,0.01150022,1.6,0.030592734,0.042092954,#N/A,Financials,#N/A,7.826,#N/A,4.26475,175.63875,#N/A,#N/A
CHUY-US,"Chuy's Holdings, Inc.",12/31/2020,12/31/2020,12/31/2020,0,26.49,521.7076,665.1306,344.276,17.651,48.168,25.476,22.692,0.048634455,0.132719077,0.070194968,0.948596431,53.4005,45.77725,4.93525,360.244,362.932,-0.013420929,-0.030602178,0.051269911,-0.018897629,-6.506,484.76525,212.59925,-46.3,-0.08874703,0.026537645,0.07241886,0.038302252,23.166,-0.238064405,23.159,-0.237834103,21.797,-0.190209662,421.16,-0.182552949,352.622,-0.023668404,277.86,0.239026848,41.573,0.158636615,44.273,0.087976871,41.688,0.155440415,19.694512,16.614644,-0.156382042,0,0,-0.156382042,-0.08874703,Consumer Discretionary,45.77725,0,45.77725,12.77575,216.24225,-183.24075,#N/A
HTBI-US,"HomeTrust Bancshares, Inc.",12/31/2020,12/31/2020,12/31/2020,0,19.31,316.41217,766.76416,161.247,#N/A,22.558,2.709,19.849,#N/A,#N/A,#N/A,#N/A,441.933,#N/A,#N/A,63.36575,#N/A,0.005426653,0.047998558,#N/A,0.121379002,19.572,3606.64325,407.76225,18.346,0.057981335,#N/A,0.029419737,0.003533029,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,165.927,-0.028205175,119.048,0.354470466,100.377,0.60641382,24.84,-0.091867955,21.273,0.060405208,16.84,0.339548694,16.385924,17.818145,0.087405568,0.28,0.014500259,0.101905827,0.072481594,#N/A,#N/A,519.91375,#N/A,30.7,455.48525,#N/A,#N/A
MEG-US,Montrose Environmental Group Inc,12/31/2020,12/31/2020,12/31/2020,0,30.96,770.69104,1061.6931,287.378,-8.189,0.618,-7.06,7.678,-0.090276208,0.006812883,-0.07783002,3.168078668,95.24425,22.89875,12.90875,31.27375,90.7105,-0.149729238,-0.393995409,-0.02849557,-0.243828686,-70.071,467.98475,177.84725,-204.697,-0.265601894,-0.007713152,0.000582089,-0.006649756,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24.893122,24.95543,0.002503021,#N/A,#N/A,#N/A,#N/A,#N/A,22.89875,2.15125,25.05,6.0725,167.99475,-149.01725,#N/A
USM-US,United States Cellular Corp,12/31/2020,12/31/2020,12/31/2020,0,30.69,2639.34,4816.34,4015,185,987,-92,1079,0.04440444,0.23690369,-0.022082208,0.96369637,1789,485.5,309.75,3172.5,4166.25,0.02809054,0.056341307,0.04607721,0.060273973,242,8615,4295.25,36,0.013639774,0.03841091,0.204927393,-0.019101641,132,0.401515152,37,4,16.554,10.1755467,4021,-0.001492166,3853,0.04204516,4018.562,-0.000886387,797,0.238393977,480,1.05625,397.166,1.485106983,86,86,0,0,0,0,0.013639774,#N/A,485.5,457,942.5,114.75,2554.75,-1727,#N/A
PLYM-US,"Plymouth Industrial REIT, Inc.",12/31/2020,12/31/2020,12/31/2020,0,15,370.72247,896.5195,103.158,4.079,40.788,34.155,6.633,#N/A,#N/A,#N/A,#N/A,#N/A,30.75625,#N/A,5.58275,#N/A,-0.018204717,-0.052609923,0.039541286,-0.134483026,-13.873,762.05525,263.6955,-138.042,-0.372359409,0.004549817,0.045495943,0.038097331,1.122,2.635472371,1.455,1.803436426,-44.87675,-1.090893391,66.543,0.550245706,23.934,3.310102783,16.745871,5.160205104,26.824,0.520578586,-1.374,-30.68558952,-6.152116,-7.629914,24.714833,13.406302,-0.457560486,1.15,0.076666667,-0.380893819,-0.295692743,#N/A,30.75625,0,30.75625,62.456,387.492,-419.19175,#N/A
GDEN-US,"Golden Entertainment, Inc.",12/31/2020,12/31/2020,12/31/2020,0,19.89,560.5201,1798.259,730.661,-22.694,40.477,-16.953,57.43,-0.018428203,0.032868528,-0.01376634,0.593318457,194.47525,150.00925,31.69,1218.706,1231.482,-0.072579236,-0.553509699,-0.031059547,-0.172192029,-125.814,1733.471,227.30225,-0.004,-7.14E-06,-0.012619984,0.022508993,-0.009427452,49.751,-1.456151635,17.015,-2.333764326,-1.015,21.35862069,941.401,-0.223857846,430.847,0.695871156,103.432,6.064167762,122.849,-0.670514208,41.397,-0.022223833,1.037,38.03278689,28.181,27.813,-0.013058444,0,0,-0.013058444,-7.14E-06,#N/A,150.00925,0,150.00925,42.14925,1356.4025,-1248.5425,#N/A
AVXL-US,Anavex Life Sciences Corp.,12/31/2020,12/31/2020,12/31/2020,0,5.4,335.04407,305.79504,0,-31.08823,-21.287046,-21.287046,0,-42.0616809,-28.80089784,-28.80089784,0,32.14814725,27.72241425,3.6866225,0,0.7391105,-0.81732431,-1.02388593,#DIV/0!,#DIV/0!,-26.28047,32.15427425,25.66738075,-28.350434,-0.08461703,-0.101663618,-0.069612136,-0.069612136,-29.10695,0.068068966,-15.68036,0.98262221,-7.10871,3.373259002,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-18.577117,0.145874572,-9.017231,1.360707627,-4.227006,4.035963043,62.045198,52.650251,-0.151421017,0,0,-0.151421017,-0.08461703,#N/A,27.72241425,0,27.72241425,0,0,27.72241425,25.231623
NK-US,"NantKwest, Inc.",12/31/2020,12/31/2020,12/31/2020,0,13.33,1447.5391,1377.3611,0.099,-76.851,-59.691,-62.609,2.918,-1.067597416,-0.82921442,-0.869750642,0.001375287,78.29675,72.88275,3.757,70.328,71.985,-0.466971656,-0.560555001,-776.2727273,-766.5858586,-75.892,162.5195,135.38725,-87.285,-0.060298889,-0.055795826,-0.043337219,-0.045455763,-68.515,0.121666788,-98.87,-0.222706584,#N/A,#N/A,0.041,1.414634146,0.047,1.106382979,#N/A,#N/A,-58.171,0.026129859,-45.893,0.300655873,#N/A,#N/A,108.592583,98.367184,-0.09416296,0,0,-0.09416296,-0.060298889,#N/A,72.88275,9.9985,82.88125,4.6135,10.44425,67.8235,53.831
DHIL-US,"Diamond Hill Investment Group, Inc.",12/31/2020,12/31/2020,12/31/2020,0,149.27,472.40866,365.3911,126.026883,41.71803,55.926113,54.094503,1.83161,#N/A,#N/A,#N/A,#N/A,#N/A,104.8953353,#N/A,5.8630995,#N/A,0.145222391,0.190975236,0.33102485,0.299222532,37.710083,259.6712728,197.4605915,34.157575,0.072305141,0.114173635,0.153058224,0.148045486,55.75731,-0.251792635,68.21697,-0.38845085,59.68837,-0.301069371,135.163146,-0.067594335,147.487209,-0.145506354,120.595482,0.04503818,53.344112,0.048402737,70.396976,-0.205560861,53.015286,0.054905429,3.164793,3.403739,0.075501305,0,0,0.075501305,0.072305141,#N/A,104.8953353,118.684586,223.5799213,0,2.9,220.6799213,#N/A
SYX-US,Systemax Inc.,12/31/2020,12/31/2020,12/31/2020,0,35.89,1342.609,1352.709,977.3,77.4,45.9,44,1.9,0.416352878,0.246906939,0.236686391,5.257127488,303.975,74.45,123.375,79.75,185.9,0.14672008,0.372063492,0.07919779,0.059961117,58.6,399.4,157.5,5.2,0.003873056,0.057218515,0.03393191,0.032527321,66.6,0.162162162,61.7,0.25445705,-21.2,-4.650943396,942.4,0.037033107,1349.5,-0.275805854,3138,-0.688559592,62.5,-0.2656,34.1,0.346041056,39.3,0.167938931,37.409,37.526,0.00312759,0.54,0.015045974,0.018173563,0.01891903,#N/A,74.45,0,74.45,9.675,62.9,1.875,#N/A
HEAR-US,Turtle Beach Corporation,12/31/2020,12/31/2020,12/31/2020,0,21.55,327.27963,305.46265,328.945,43.571,44.708,40.506,4.202,0.638187863,0.654841592,0.593294567,4.818083283,112.6345,16.36325,34.85175,6.8535,68.273,0.301023878,0.593678418,0.132456794,0.130201097,42.829,142.27775,72.14175,-1.673,-0.005111837,0.14263937,0.146361593,0.13260541,25.439,0.712763867,4.724,8.223327688,-22.614,-2.926726806,244.218,0.34693184,151.643,1.169206623,170.455,0.929805521,26.195,0.706737927,4.344,9.291896869,-13.683,-4.267412117,15.18699,14.512599,-0.044405837,0,0,-0.044405837,-0.005111837,#N/A,16.36325,0,16.36325,4.58125,2.01225,9.76975,11.156
NPK-US,"National Presto Industries, Inc.",12/31/2020,12/31/2020,12/31/2020,0,88.43,620.867,500.714,341.614,53.501,21.417,21.107,0.31,0.257603991,0.103121524,0.101628893,1.644850183,328.59975,134.89125,26.35,40.3285,207.687,0.11098756,0.126889816,0.156612434,0.130969457,44.741,403.11725,352.59725,-0.528,-0.000850424,0.106849419,0.04277292,0.042153804,46.711,0.145361906,65.32,-0.180939988,59.071,-0.094293308,299.212,0.141712231,292.374,0.168414428,436.305,-0.217029372,2.699,6.935161171,34.31,-0.375779656,55.204,-0.612038983,7.021,7.002711,-0.0026049,6,0.067850277,0.065245377,0.066999853,Industrials,134.89125,0,134.89125,0.5325,2.90925,131.4495,#N/A
IBCP-US,Independent Bank Corporation,12/31/2020,12/31/2020,12/31/2020,0,18.47,404.22275,477.50574,212.423,#N/A,20.059,15.107,4.952,#N/A,#N/A,#N/A,#N/A,71.96725,#N/A,#N/A,45.018,#N/A,0.013769571,0.150056365,#N/A,0.249714014,53.045,3852.335,353.5005,13.771,0.03406785,#N/A,0.042007872,0.031637316,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,189.974,0.118168802,138.372,0.535158847,118.662,0.79015186,64.255,-0.687821959,19.833,0.011395149,23.617,-0.15065419,21.885368,22.480748,0.027204477,0.78,0.042230644,0.069435122,0.076298494,#N/A,#N/A,124.7335,#N/A,7.28175,120.0545,#N/A,#N/A
CRNX-US,Crinetics Pharmaceuticals Inc,12/31/2020,12/31/2020,12/31/2020,0,14.11,464.51532,282.73532,0,-68.768,-58.84,-59.037,0.197,-9.140062203,-7.820516229,-7.846699806,0,161.30975,155.79575,4.08495,6.09475,7.5238,-0.397320232,-0.433547985,#DIV/0!,#DIV/0!,-66.72,167.925,153.893,-114.491,-0.24647411,-0.243223945,-0.208109832,-0.208806597,-49.702,0.383606294,#N/A,#N/A,#N/A,#N/A,0,#DIV/0!,#N/A,#N/A,#N/A,#N/A,-38.502,0.5282323,#N/A,#N/A,#N/A,#N/A,32.921,24.218,-0.264360135,0,0,-0.264360135,-0.24647411,#N/A,155.79575,0.5,156.29575,0.76725,4.54375,150.98475,51.588
